from,to,asim_likelihood,edge_exists_original,edge_exists_modified,seal_likelihood,dataset,modification
507,520,0.002288612,0.0,0.0,0.4691,dancer_01,base
507,523,0.0001429061,0.0,0.0,0.196,dancer_01,base
507,536,0.030594563,1.0,1.0,0.5256,dancer_01,base
55,507,9.335347e-05,0.0,0.0,0.5228,dancer_01,base
507,559,0.00057625544,0.0,0.0,0.3446,dancer_01,base
507,560,0.13309881,0.0,0.0,0.5411,dancer_01,base
507,564,2.2898357e-05,0.0,0.0,0.3277,dancer_01,base
507,568,0.0019874922,1.0,0.0,0.3446,dancer_01,base
507,582,0.0030039188,0.0,0.0,0.5336,dancer_01,base
507,583,0.00092050433,0.0,0.0,0.3277,dancer_01,base
507,613,0.003661565,0.0,0.0,0.5317,dancer_01,base
507,617,0.014716398,0.0,0.0,0.3446,dancer_01,base
507,626,0.15159808,0.0,0.0,0.524,dancer_01,base
507,628,0.014647879,0.0,0.0,0.2828,dancer_01,base
507,639,0.9971957,1.0,1.0,0.5233,dancer_01,base
507,648,0.07947798,0.0,0.0,0.4711,dancer_01,base
507,649,0.09169672,0.0,0.0,0.3645,dancer_01,base
507,657,0.0038452025,0.0,0.0,0.4794,dancer_01,base
507,666,0.060088567,0.0,0.0,0.5306,dancer_01,base
507,685,0.08044984,0.0,0.0,0.3677,dancer_01,base
507,692,0.06305309,0.0,0.0,0.5294,dancer_01,base
507,694,0.018342031,0.0,0.0,0.3385,dancer_01,base
7,507,0.36545286,1.0,0.0,0.9911,dancer_01,base
507,706,0.0042021,0.0,0.0,0.5284,dancer_01,base
507,707,0.007861704,0.0,0.0,0.5301,dancer_01,base
507,712,0.034775425,0.0,0.0,0.5435,dancer_01,base
507,722,0.56117284,0.0,0.0,0.5254,dancer_01,base
75,507,0.007656344,0.0,0.0,0.9905,dancer_01,base
507,764,0.00020356124,0.0,0.0,0.2828,dancer_01,base
507,771,0.104276605,0.0,0.0,0.5223,dancer_01,base
507,801,0.0043794564,0.0,0.0,0.5005,dancer_01,base
507,803,0.0023062155,0.0,0.0,0.2965,dancer_01,base
507,811,0.13973138,0.0,0.0,0.5219,dancer_01,base
507,817,0.034192827,0.0,0.0,0.5249,dancer_01,base
507,822,0.007656558,0.0,0.0,0.2828,dancer_01,base
507,842,0.008906319,0.0,0.0,0.4659,dancer_01,base
507,869,0.006565792,0.0,0.0,0.4823,dancer_01,base
507,881,0.69693834,0.0,0.0,0.5248,dancer_01,base
507,898,0.013453326,0.0,0.0,0.523,dancer_01,base
9,507,0.014192641,0.0,0.0,0.5228,dancer_01,base
507,903,0.047073286,0.0,0.0,0.4827,dancer_01,base
507,912,1.5831494e-05,0.0,0.0,0.3277,dancer_01,base
507,955,0.018473843,0.0,0.0,0.5404,dancer_01,base
507,967,8.704875e-05,0.0,0.0,0.196,dancer_01,base
97,507,0.43056515,0.0,0.0,0.9766,dancer_01,base
507,976,0.03322328,0.0,0.0,0.5533,dancer_01,base
520,523,0.0034047216,0.0,0.0,0.196,dancer_01,base
520,536,0.062148325,0.0,0.0,0.5256,dancer_01,base
55,520,0.0039085713,0.0,0.0,0.4691,dancer_01,base
520,559,0.026411435,0.0,0.0,0.3446,dancer_01,base
520,560,0.29041052,0.0,0.0,0.5429,dancer_01,base
520,564,5.7096663e-06,0.0,0.0,0.3277,dancer_01,base
520,568,0.0009889246,1.0,0.0,0.3446,dancer_01,base
520,582,0.16231762,0.0,0.0,0.5336,dancer_01,base
520,583,5.416309e-05,0.0,0.0,0.3277,dancer_01,base
520,613,0.029402036,0.0,0.0,0.5317,dancer_01,base
520,617,0.005667465,0.0,0.0,0.3446,dancer_01,base
520,626,0.9924069,1.0,1.0,0.5239,dancer_01,base
520,628,0.0016884481,0.0,0.0,0.2828,dancer_01,base
520,639,0.20368893,0.0,0.0,0.5277,dancer_01,base
520,648,0.0061833747,0.0,0.0,0.4711,dancer_01,base
520,649,0.07349948,0.0,0.0,0.3645,dancer_01,base
520,657,0.0010964673,0.0,0.0,0.4794,dancer_01,base
520,666,0.0022787363,0.0,0.0,0.5306,dancer_01,base
520,685,0.011553835,0.0,0.0,0.3677,dancer_01,base
520,692,0.0007421595,0.0,0.0,0.5294,dancer_01,base
520,694,0.029368686,0.0,0.0,0.3385,dancer_01,base
7,520,0.0056562116,0.0,0.0,0.9912,dancer_01,base
520,706,0.22860546,0.0,0.0,0.5278,dancer_01,base
520,707,0.019580115,0.0,0.0,0.5301,dancer_01,base
520,712,9.902196e-05,0.0,0.0,0.5435,dancer_01,base
520,722,0.01340475,0.0,0.0,0.524,dancer_01,base
75,520,0.11081978,0.0,0.0,0.9873,dancer_01,base
520,764,6.610073e-05,0.0,0.0,0.2828,dancer_01,base
520,771,0.055460397,0.0,0.0,0.5223,dancer_01,base
520,801,0.20086604,0.0,0.0,0.5005,dancer_01,base
520,803,0.016062574,0.0,0.0,0.2965,dancer_01,base
520,811,0.8105929,0.0,0.0,0.5232,dancer_01,base
520,817,0.0039201826,0.0,0.0,0.5249,dancer_01,base
520,822,3.1041465e-05,0.0,0.0,0.2828,dancer_01,base
520,842,0.000919821,0.0,0.0,0.4659,dancer_01,base
520,869,0.000265378,0.0,0.0,0.4823,dancer_01,base
520,881,0.0023249383,0.0,0.0,0.5361,dancer_01,base
520,898,0.0005663653,0.0,0.0,0.523,dancer_01,base
9,520,0.010761446,0.0,0.0,0.4691,dancer_01,base
520,903,0.0002618708,0.0,0.0,0.4827,dancer_01,base
520,912,3.6404094e-06,0.0,0.0,0.3277,dancer_01,base
520,955,0.13113579,0.0,0.0,0.5404,dancer_01,base
520,967,8.245542e-06,0.0,0.0,0.196,dancer_01,base
97,520,0.026128959,0.0,0.0,0.9634,dancer_01,base
520,976,0.0023694625,0.0,0.0,0.5533,dancer_01,base
523,536,0.7886145,0.0,0.0,0.5256,dancer_01,base
55,523,0.012767148,0.0,0.0,0.196,dancer_01,base
523,559,0.024994599,0.0,0.0,0.3446,dancer_01,base
523,560,0.0011345305,0.0,0.0,0.5429,dancer_01,base
523,564,2.1059371e-07,0.0,0.0,0.3277,dancer_01,base
523,568,2.906667e-07,1.0,0.0,0.3446,dancer_01,base
523,582,0.031266894,0.0,0.0,0.5336,dancer_01,base
523,583,3.844781e-06,0.0,0.0,0.3277,dancer_01,base
523,613,0.00035739815,0.0,0.0,0.5317,dancer_01,base
523,617,0.10213586,0.0,0.0,0.3446,dancer_01,base
523,626,0.11882535,0.0,0.0,0.5239,dancer_01,base
523,628,0.009181813,0.0,0.0,0.2828,dancer_01,base
523,639,0.00533579,1.0,0.0,0.5277,dancer_01,base
523,648,2.9895684e-05,0.0,0.0,0.4711,dancer_01,base
523,649,0.0008728801,0.0,0.0,0.3645,dancer_01,base
523,657,1.7300565e-05,0.0,0.0,0.4794,dancer_01,base
523,666,0.0005529454,0.0,0.0,0.5306,dancer_01,base
523,685,0.00017296842,0.0,0.0,0.3677,dancer_01,base
523,692,0.0019749478,0.0,0.0,0.5294,dancer_01,base
523,694,0.023689024,0.0,0.0,0.3385,dancer_01,base
7,523,0.28699005,0.0,0.0,0.5388,dancer_01,base
523,706,0.9974527,1.0,1.0,0.5278,dancer_01,base
523,707,0.0006729144,0.0,0.0,0.5301,dancer_01,base
523,712,7.990651e-06,0.0,0.0,0.5435,dancer_01,base
523,722,0.013675249,0.0,0.0,0.524,dancer_01,base
75,523,0.0022152248,0.0,0.0,0.5411,dancer_01,base
523,764,0.0029607476,0.0,0.0,0.2828,dancer_01,base
523,771,0.0023276429,0.0,0.0,0.5223,dancer_01,base
523,801,0.017501265,0.0,0.0,0.5005,dancer_01,base
523,803,0.22576521,0.0,0.0,0.2965,dancer_01,base
523,811,0.3453506,1.0,0.0,0.5219,dancer_01,base
523,817,0.03326704,0.0,0.0,0.5249,dancer_01,base
523,822,0.00094287016,0.0,0.0,0.2828,dancer_01,base
523,842,0.0020047685,0.0,0.0,0.4659,dancer_01,base
523,869,0.0001594968,0.0,0.0,0.4823,dancer_01,base
523,881,2.3661603e-05,0.0,0.0,0.5361,dancer_01,base
523,898,2.8008299e-05,0.0,0.0,0.523,dancer_01,base
9,523,0.011034522,0.0,0.0,0.196,dancer_01,base
523,903,1.8711539e-06,0.0,0.0,0.4827,dancer_01,base
523,912,0.0014937437,0.0,0.0,0.3277,dancer_01,base
523,955,0.007263118,0.0,0.0,0.5404,dancer_01,base
523,967,0.00116892,0.0,0.0,0.196,dancer_01,base
97,523,0.00026442335,0.0,0.0,0.3041,dancer_01,base
523,976,0.0042927507,0.0,0.0,0.5533,dancer_01,base
55,536,0.00332881,0.0,0.0,0.5256,dancer_01,base
536,559,0.016570924,0.0,0.0,0.9716,dancer_01,base
536,560,0.06244245,0.0,0.0,0.9851,dancer_01,base
536,564,0.00019204468,0.0,0.0,0.5243,dancer_01,base
536,568,3.80988e-07,1.0,0.0,0.9632,dancer_01,base
536,582,0.012168916,0.0,0.0,0.9918,dancer_01,base
536,583,0.00018141083,0.0,0.0,0.5243,dancer_01,base
536,613,5.007993e-05,1.0,0.0,0.991,dancer_01,base
536,617,0.54233193,0.0,0.0,0.5243,dancer_01,base
536,626,0.22889107,0.0,0.0,0.9908,dancer_01,base
536,628,7.093777e-05,0.0,0.0,0.5243,dancer_01,base
536,639,0.15739773,0.0,0.0,0.9906,dancer_01,base
536,648,0.0062027327,0.0,0.0,0.9899,dancer_01,base
536,649,0.016261145,0.0,0.0,0.9885,dancer_01,base
536,657,0.14401701,0.0,0.0,0.9903,dancer_01,base
536,666,0.003094787,0.0,0.0,0.9908,dancer_01,base
536,685,0.0541378,1.0,0.0,0.9898,dancer_01,base
536,692,0.0070599,0.0,0.0,0.9919,dancer_01,base
536,694,0.5096483,0.0,0.0,0.9765,dancer_01,base
7,536,0.10432765,1.0,1.0,0.9913,dancer_01,base
536,706,0.9971219,1.0,1.0,0.9916,dancer_01,base
536,707,0.012001282,0.0,0.0,0.9919,dancer_01,base
536,712,4.2141306e-05,0.0,0.0,0.9904,dancer_01,base
536,722,0.35712954,0.0,0.0,0.9903,dancer_01,base
75,536,0.07400383,1.0,0.0,0.9884,dancer_01,base
536,764,0.00047106482,0.0,0.0,0.5243,dancer_01,base
536,771,0.5110642,0.0,0.0,0.9889,dancer_01,base
536,801,0.6945549,0.0,0.0,0.9854,dancer_01,base
536,803,0.99697435,1.0,1.0,0.5243,dancer_01,base
536,811,0.15947449,0.0,0.0,0.99,dancer_01,base
536,817,0.0032710293,0.0,0.0,0.9903,dancer_01,base
536,822,5.910848e-06,0.0,0.0,0.5243,dancer_01,base
536,842,0.0009231674,0.0,0.0,0.9884,dancer_01,base
536,869,7.7638804e-05,0.0,0.0,0.9885,dancer_01,base
536,881,0.0022824926,1.0,0.0,0.9905,dancer_01,base
536,898,0.0014459657,0.0,0.0,0.9917,dancer_01,base
9,536,0.039294295,0.0,0.0,0.5256,dancer_01,base
536,903,0.0011708078,0.0,0.0,0.9737,dancer_01,base
536,912,0.011222359,0.0,0.0,0.956,dancer_01,base
536,955,0.036892004,0.0,0.0,0.9915,dancer_01,base
536,967,0.046442676,0.0,0.0,0.5243,dancer_01,base
97,536,0.0028944197,0.0,0.0,0.9822,dancer_01,base
536,976,0.0033343674,1.0,0.0,0.9893,dancer_01,base
55,559,0.011613821,0.0,0.0,0.3446,dancer_01,base
55,560,0.005257355,0.0,0.0,0.5429,dancer_01,base
55,564,4.7503607e-10,0.0,0.0,0.3277,dancer_01,base
55,568,2.502269e-08,1.0,0.0,0.3446,dancer_01,base
55,582,0.6939244,0.0,0.0,0.5336,dancer_01,base
55,583,5.4946927e-08,0.0,0.0,0.3277,dancer_01,base
55,613,0.31049904,0.0,0.0,0.5317,dancer_01,base
55,617,0.00014747212,0.0,0.0,0.3446,dancer_01,base
55,626,0.3795632,0.0,0.0,0.524,dancer_01,base
55,628,0.3831978,0.0,0.0,0.2828,dancer_01,base
55,639,0.11414235,0.0,0.0,0.5277,dancer_01,base
55,648,0.006628667,0.0,0.0,0.4711,dancer_01,base
55,649,0.008900828,0.0,0.0,0.3645,dancer_01,base
55,657,6.99443e-05,0.0,0.0,0.4794,dancer_01,base
55,666,1.1756745e-06,0.0,0.0,0.5306,dancer_01,base
55,685,0.04608634,0.0,0.0,0.3677,dancer_01,base
55,692,0.0082969405,0.0,0.0,0.5294,dancer_01,base
55,694,0.50444037,0.0,0.0,0.3385,dancer_01,base
7,55,0.37831074,0.0,0.0,0.9834,dancer_01,base
55,706,0.6601839,0.0,0.0,0.5278,dancer_01,base
55,707,0.0009614822,0.0,0.0,0.5301,dancer_01,base
55,712,2.3748025e-06,0.0,0.0,0.5435,dancer_01,base
55,722,0.04970445,0.0,0.0,0.5239,dancer_01,base
55,75,0.00022096065,0.0,0.0,0.523,dancer_01,base
55,764,2.1470914e-08,0.0,0.0,0.2828,dancer_01,base
55,771,0.0034903947,0.0,0.0,0.5223,dancer_01,base
55,801,0.047257055,0.0,0.0,0.5005,dancer_01,base
55,803,2.9498746e-05,0.0,0.0,0.2965,dancer_01,base
55,811,0.7011224,0.0,0.0,0.5219,dancer_01,base
55,817,0.1397458,0.0,0.0,0.5249,dancer_01,base
55,822,1.677173e-05,0.0,0.0,0.2828,dancer_01,base
55,842,0.0026344967,0.0,0.0,0.4659,dancer_01,base
55,869,0.0042649508,0.0,0.0,0.4823,dancer_01,base
55,881,0.00033552313,0.0,0.0,0.5361,dancer_01,base
55,898,0.008085347,0.0,0.0,0.523,dancer_01,base
9,55,0.78727746,0.0,0.0,0.4823,dancer_01,base
55,903,1.31781335e-05,0.0,0.0,0.4827,dancer_01,base
55,912,3.0604843e-07,0.0,0.0,0.3277,dancer_01,base
55,955,0.99502426,0.0,0.0,0.5404,dancer_01,base
55,967,9.88323e-09,0.0,0.0,0.196,dancer_01,base
55,97,0.64157516,0.0,0.0,0.5243,dancer_01,base
55,976,0.0020461641,0.0,0.0,0.5533,dancer_01,base
559,560,0.0012171216,0.0,0.0,0.4997,dancer_01,base
559,564,3.5909525e-07,0.0,0.0,0.495,dancer_01,base
559,568,1.3487012e-07,0.0,0.0,0.4393,dancer_01,base
559,582,0.38888323,0.0,0.0,0.9915,dancer_01,base
559,583,1.2266723e-05,0.0,0.0,0.495,dancer_01,base
559,613,0.011943506,0.0,0.0,0.9714,dancer_01,base
559,617,4.465833e-05,0.0,0.0,0.4393,dancer_01,base
559,626,0.41831276,0.0,0.0,0.988,dancer_01,base
559,628,0.00085943803,0.0,0.0,0.382,dancer_01,base
559,639,0.029968528,1.0,0.0,0.9799,dancer_01,base
559,648,0.011742808,0.0,0.0,0.9737,dancer_01,base
559,649,0.0013098527,0.0,0.0,0.971,dancer_01,base
559,657,3.8211325e-05,0.0,0.0,0.9517,dancer_01,base
559,666,4.9480983e-05,0.0,0.0,0.9704,dancer_01,base
559,685,6.981822e-05,0.0,0.0,0.9714,dancer_01,base
559,692,1.6142731e-06,0.0,0.0,0.9739,dancer_01,base
559,694,0.00037785797,0.0,0.0,0.5231,dancer_01,base
7,559,0.17133793,0.0,0.0,0.9907,dancer_01,base
559,706,0.6748899,0.0,0.0,0.9709,dancer_01,base
559,707,4.1462798e-05,0.0,0.0,0.9741,dancer_01,base
559,712,2.1585785e-05,0.0,0.0,0.9582,dancer_01,base
559,722,0.05522374,0.0,0.0,0.964,dancer_01,base
75,559,0.0069824173,0.0,0.0,0.963,dancer_01,base
559,764,0.0012908482,0.0,0.0,0.382,dancer_01,base
559,771,0.022883527,0.0,0.0,0.9653,dancer_01,base
559,801,0.045611404,0.0,0.0,0.961,dancer_01,base
559,803,0.0019594308,0.0,0.0,0.4047,dancer_01,base
559,811,0.045558877,0.0,0.0,0.9749,dancer_01,base
559,817,0.0008217757,0.0,0.0,0.9795,dancer_01,base
559,822,2.2646634e-06,0.0,0.0,0.382,dancer_01,base
559,842,2.169599e-05,0.0,0.0,0.9731,dancer_01,base
559,869,5.398572e-06,0.0,0.0,0.9561,dancer_01,base
559,881,1.3730528e-05,0.0,0.0,0.9587,dancer_01,base
559,898,8.101382e-07,0.0,0.0,0.9888,dancer_01,base
9,559,0.00024129491,0.0,0.0,0.3446,dancer_01,base
559,903,0.00010945617,1.0,0.0,0.5152,dancer_01,base
559,912,5.7657303e-07,0.0,0.0,0.495,dancer_01,base
559,955,0.0015681934,0.0,0.0,0.9629,dancer_01,base
559,967,2.8065651e-05,0.0,0.0,0.3446,dancer_01,base
97,559,4.3410015e-05,0.0,0.0,0.8926,dancer_01,base
559,976,0.009628267,0.0,0.0,0.9734,dancer_01,base
560,564,7.518949e-06,0.0,0.0,0.5026,dancer_01,base
560,568,0.26999164,1.0,0.0,0.964,dancer_01,base
560,582,0.0033828185,0.0,0.0,0.9844,dancer_01,base
560,583,1.1752859e-05,0.0,0.0,0.5026,dancer_01,base
560,613,0.00014740547,0.0,0.0,0.9822,dancer_01,base
560,617,0.17211537,0.0,0.0,0.4997,dancer_01,base
560,626,0.6691249,0.0,0.0,0.9825,dancer_01,base
560,628,0.010564845,0.0,0.0,0.5134,dancer_01,base
560,639,0.42487147,1.0,0.0,0.9858,dancer_01,base
560,648,7.656171e-05,0.0,0.0,0.9713,dancer_01,base
560,649,0.0014047446,0.0,0.0,0.9825,dancer_01,base
560,657,0.00038360525,0.0,0.0,0.9696,dancer_01,base
560,666,0.18053117,0.0,0.0,0.9903,dancer_01,base
560,685,0.0022109414,0.0,0.0,0.9696,dancer_01,base
560,692,0.0066765766,0.0,0.0,0.9806,dancer_01,base
560,694,0.001121865,0.0,0.0,0.5307,dancer_01,base
7,560,0.20466653,1.0,0.0,0.9913,dancer_01,base
560,706,0.062781885,0.0,0.0,0.9863,dancer_01,base
560,707,0.002560072,0.0,0.0,0.9807,dancer_01,base
560,712,0.006156422,0.0,0.0,0.978,dancer_01,base
560,722,0.2475486,0.0,0.0,0.9851,dancer_01,base
75,560,0.68579113,0.0,0.0,0.9879,dancer_01,base
560,764,0.004190191,0.0,0.0,0.5134,dancer_01,base
560,771,0.00052619586,0.0,0.0,0.9825,dancer_01,base
560,801,0.26080337,0.0,0.0,0.9797,dancer_01,base
560,803,0.01230216,0.0,0.0,0.4982,dancer_01,base
560,811,0.18458214,1.0,0.0,0.9833,dancer_01,base
560,817,0.00033835083,0.0,0.0,0.9826,dancer_01,base
560,822,0.0021402338,0.0,0.0,0.5134,dancer_01,base
560,842,0.0009022906,0.0,0.0,0.976,dancer_01,base
560,869,1.0350668e-07,0.0,0.0,0.5461,dancer_01,base
560,881,0.0727632,0.0,0.0,0.9907,dancer_01,base
560,898,0.00084926904,0.0,0.0,0.987,dancer_01,base
9,560,0.00014844714,1.0,0.0,0.5429,dancer_01,base
560,903,0.00039820283,0.0,0.0,0.9698,dancer_01,base
560,912,1.2895562e-05,0.0,0.0,0.5026,dancer_01,base
560,955,0.0006458037,0.0,0.0,0.9801,dancer_01,base
560,967,7.379599e-06,0.0,0.0,0.4823,dancer_01,base
97,560,0.00020926083,0.0,0.0,0.9457,dancer_01,base
560,976,0.030452074,0.0,0.0,0.9826,dancer_01,base
564,568,0.09394005,1.0,0.0,0.3446,dancer_01,base
564,582,4.161987e-05,0.0,0.0,0.5336,dancer_01,base
564,583,0.7769781,0.0,0.0,0.3446,dancer_01,base
564,613,2.3945856e-06,0.0,0.0,0.5317,dancer_01,base
564,617,0.0022296612,0.0,0.0,0.3446,dancer_01,base
564,626,0.00014137077,0.0,0.0,0.524,dancer_01,base
564,628,5.091171e-07,0.0,0.0,0.2828,dancer_01,base
564,639,0.005673514,0.0,0.0,0.5277,dancer_01,base
564,648,2.6623453e-05,0.0,0.0,0.4711,dancer_01,base
564,649,0.0003051944,0.0,0.0,0.3645,dancer_01,base
564,657,0.0006697413,0.0,0.0,0.4794,dancer_01,base
564,666,0.062054355,0.0,0.0,0.5306,dancer_01,base
564,685,4.1712487e-06,0.0,0.0,0.3677,dancer_01,base
564,692,0.01564694,0.0,0.0,0.5294,dancer_01,base
564,694,3.3505e-06,0.0,0.0,0.3385,dancer_01,base
7,564,4.9921193e-05,0.0,0.0,0.5388,dancer_01,base
564,706,6.0483313e-07,0.0,0.0,0.5278,dancer_01,base
564,707,0.08959725,0.0,0.0,0.5301,dancer_01,base
564,712,0.011191104,0.0,0.0,0.5435,dancer_01,base
564,722,0.0005927823,0.0,0.0,0.5239,dancer_01,base
75,564,2.3803668e-05,0.0,0.0,0.5411,dancer_01,base
564,764,7.645636e-05,0.0,0.0,0.2828,dancer_01,base
564,771,0.03146716,0.0,0.0,0.5223,dancer_01,base
564,801,4.1148674e-06,0.0,0.0,0.5005,dancer_01,base
564,803,7.325498e-05,0.0,0.0,0.2965,dancer_01,base
564,811,9.383524e-06,0.0,0.0,0.5219,dancer_01,base
564,817,2.211044e-05,0.0,0.0,0.5249,dancer_01,base
564,822,1.8040686e-05,0.0,0.0,0.2828,dancer_01,base
564,842,0.0066045653,0.0,0.0,0.4659,dancer_01,base
564,869,1.6342209e-06,0.0,0.0,0.4823,dancer_01,base
564,881,0.0001403671,0.0,0.0,0.5361,dancer_01,base
564,898,0.006894011,0.0,0.0,0.523,dancer_01,base
9,564,0.0050158496,0.0,0.0,0.3277,dancer_01,base
564,903,0.9976521,1.0,1.0,0.3405,dancer_01,base
564,912,3.4488345e-05,0.0,0.0,0.3277,dancer_01,base
564,955,0.0009685553,0.0,0.0,0.5404,dancer_01,base
564,967,7.1857525e-05,0.0,0.0,0.196,dancer_01,base
97,564,0.0008649526,0.0,0.0,0.5183,dancer_01,base
564,976,8.094039e-05,0.0,0.0,0.5533,dancer_01,base
568,582,7.2039e-05,0.0,0.0,0.5336,dancer_01,base
568,583,0.022742024,0.0,0.0,0.4393,dancer_01,base
568,613,1.487634e-05,0.0,0.0,0.5317,dancer_01,base
568,617,1.16964375e-05,0.0,0.0,0.4393,dancer_01,base
568,626,0.029385488,1.0,0.0,0.9526,dancer_01,base
568,628,9.884908e-07,0.0,0.0,0.382,dancer_01,base
568,639,0.014982195,1.0,0.0,0.9561,dancer_01,base
568,648,0.000104782404,0.0,0.0,0.5235,dancer_01,base
568,649,0.0002536536,0.0,0.0,0.5333,dancer_01,base
568,657,0.0045375116,0.0,0.0,0.4999,dancer_01,base
568,666,0.01649932,0.0,0.0,0.9706,dancer_01,base
568,685,0.0020742165,0.0,0.0,0.5331,dancer_01,base
568,692,0.0045779105,0.0,0.0,0.9611,dancer_01,base
568,694,4.685738e-05,1.0,0.0,0.5231,dancer_01,base
7,568,0.046511482,1.0,0.0,0.5388,dancer_01,base
568,706,3.0100337e-06,1.0,0.0,0.9613,dancer_01,base
568,707,0.014158815,0.0,0.0,0.9616,dancer_01,base
568,712,0.115964085,0.0,0.0,0.9705,dancer_01,base
568,722,0.03690953,0.0,0.0,0.9612,dancer_01,base
75,568,0.024760906,1.0,0.0,0.9606,dancer_01,base
568,764,0.00019236484,0.0,0.0,0.382,dancer_01,base
568,771,0.0603957,0.0,0.0,0.9564,dancer_01,base
568,801,2.7057173e-05,0.0,0.0,0.9629,dancer_01,base
568,803,1.1715075e-06,1.0,0.0,0.4047,dancer_01,base
568,811,0.0039018404,1.0,0.0,0.9645,dancer_01,base
568,817,0.009558149,1.0,0.0,0.5249,dancer_01,base
568,822,0.0019106006,0.0,0.0,0.382,dancer_01,base
568,842,0.0016672997,0.0,0.0,0.5177,dancer_01,base
568,869,9.8873525e-06,1.0,0.0,0.4997,dancer_01,base
568,881,0.053320266,0.0,0.0,0.9722,dancer_01,base
568,898,0.026559006,0.0,0.0,0.9543,dancer_01,base
9,568,4.582369e-05,1.0,0.0,0.3446,dancer_01,base
568,903,0.0015903407,1.0,0.0,0.5282,dancer_01,base
568,912,0.0006128235,0.0,0.0,0.495,dancer_01,base
568,955,3.7814175e-06,0.0,0.0,0.5404,dancer_01,base
568,967,3.6151134e-05,0.0,0.0,0.3446,dancer_01,base
97,568,0.15668021,1.0,0.0,0.4841,dancer_01,base
568,976,0.0038601866,0.0,0.0,0.9718,dancer_01,base
582,583,1.8881197e-05,0.0,0.0,0.5336,dancer_01,base
582,613,0.11498706,0.0,0.0,0.9917,dancer_01,base
582,617,0.0016285147,0.0,0.0,0.5336,dancer_01,base
582,626,0.3531196,0.0,0.0,0.9897,dancer_01,base
582,628,0.0008916648,0.0,0.0,0.5336,dancer_01,base
582,639,0.03861819,0.0,0.0,0.9884,dancer_01,base
582,648,0.0020137364,0.0,0.0,0.9768,dancer_01,base
582,649,0.0020154428,0.0,0.0,0.9867,dancer_01,base
582,657,0.00021498793,0.0,0.0,0.982,dancer_01,base
582,666,0.00090550695,0.0,0.0,0.9884,dancer_01,base
582,685,0.0002584577,0.0,0.0,0.9758,dancer_01,base
582,692,0.00083286915,0.0,0.0,0.9903,dancer_01,base
582,694,0.0038465466,0.0,0.0,0.9851,dancer_01,base
7,582,0.39330503,1.0,0.0,0.9852,dancer_01,base
582,706,0.51226306,0.0,0.0,0.99,dancer_01,base
582,707,0.0014054191,0.0,0.0,0.9902,dancer_01,base
582,712,0.0018659648,0.0,0.0,0.9919,dancer_01,base
582,722,0.051685058,0.0,0.0,0.9918,dancer_01,base
75,582,0.05732433,0.0,0.0,0.9919,dancer_01,base
582,764,0.00015995937,0.0,0.0,0.5336,dancer_01,base
582,771,0.038951807,0.0,0.0,0.9921,dancer_01,base
582,801,0.018692745,0.0,0.0,0.9923,dancer_01,base
582,803,0.0004106882,0.0,0.0,0.5336,dancer_01,base
582,811,0.2429443,1.0,0.0,0.9907,dancer_01,base
582,817,0.011556074,0.0,0.0,0.99,dancer_01,base
582,822,0.001636254,0.0,0.0,0.5336,dancer_01,base
582,842,0.000104106555,0.0,0.0,0.987,dancer_01,base
582,869,0.01897952,0.0,0.0,0.9838,dancer_01,base
582,881,0.0019277444,0.0,0.0,0.9919,dancer_01,base
582,898,3.3642962e-05,0.0,0.0,0.9883,dancer_01,base
9,582,0.00234867,0.0,0.0,0.5336,dancer_01,base
582,903,1.8703562e-05,0.0,0.0,0.9658,dancer_01,base
582,912,0.0001832002,0.0,0.0,0.9583,dancer_01,base
582,955,0.010167109,0.0,0.0,0.989,dancer_01,base
582,967,0.00039954757,0.0,0.0,0.5336,dancer_01,base
97,582,0.00025786427,0.0,0.0,0.9739,dancer_01,base
582,976,0.012742722,0.0,0.0,0.9827,dancer_01,base
583,613,0.00037307153,0.0,0.0,0.5317,dancer_01,base
583,617,0.0004360269,0.0,0.0,0.3446,dancer_01,base
583,626,0.00025699564,0.0,0.0,0.524,dancer_01,base
583,628,6.343008e-06,0.0,0.0,0.2828,dancer_01,base
583,639,0.003600444,1.0,0.0,0.5277,dancer_01,base
583,648,0.055552807,0.0,0.0,0.4711,dancer_01,base
583,649,5.4798948e-05,0.0,0.0,0.3645,dancer_01,base
583,657,0.0005551769,0.0,0.0,0.4794,dancer_01,base
583,666,0.00078974443,0.0,0.0,0.5306,dancer_01,base
583,685,0.0006720645,0.0,0.0,0.3677,dancer_01,base
583,692,0.0014496545,0.0,0.0,0.5294,dancer_01,base
583,694,3.9930652e-05,0.0,0.0,0.3385,dancer_01,base
7,583,0.0025940433,0.0,0.0,0.5388,dancer_01,base
583,706,1.648157e-06,0.0,0.0,0.5278,dancer_01,base
583,707,0.0015152732,0.0,0.0,0.5301,dancer_01,base
583,712,0.033772945,0.0,0.0,0.5435,dancer_01,base
583,722,0.081207044,0.0,0.0,0.5239,dancer_01,base
75,583,0.00018010233,0.0,0.0,0.5411,dancer_01,base
583,764,3.3109267e-05,0.0,0.0,0.2828,dancer_01,base
583,771,0.01683151,0.0,0.0,0.5223,dancer_01,base
583,801,0.004419339,0.0,0.0,0.5005,dancer_01,base
583,803,8.903456e-05,0.0,0.0,0.2965,dancer_01,base
583,811,4.756307e-05,0.0,0.0,0.5219,dancer_01,base
